folder	url	phish_prediction	target_prediction	has_logo	brand_inside_targetlist	found_knowledge	knowledge_discovery_branch	runtime_breakdown(PhishIntention|Knowledge_discovery|Web_interaction)
www.owensmlservice.org	https://www.owensmlservice.org/	0	None	False	False	False	None	0|0|0|0
smartsierradegatayhurdes.hottels.top	https://smartsierradegatayhurdes.hottels.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|39.82499122619629|0|0
www.darkmatter.jp	https://www.darkmatter.jp/	0	None	True	False	False	failure_doesnt_pass_validation	0|39.92403960227966|0|0
vballinparadise.com	https://vballinparadise.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|35.501997232437134|0|0
www.matthewfeargrieveonline.com	https://www.matthewfeargrieveonline.com/	0	None	False	False	False	None	0|0|0|0
lapouleauxoeufsdort.ashotel.top	https://lapouleauxoeufsdort.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|45.73524737358093|0|0
posadatresmarasunrincndemagiaz.hotelrent.top	https://posadatresmarasunrincndemagiaz.hotelrent.top/	0	None	False	False	False	None	0|0|0|0
strandvakantiehuisnoordwijk.bhotel.top	https://strandvakantiehuisnoordwijk.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|51.67646026611328|0|0
platform.meteorads.hu	https://platform.meteorads.hu/login?d=admin	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.11979413032531738|0|0
www.tallmanpaintingservices.com	https://www.tallmanpaintingservices.com/	0	None	False	False	False	None	0|0|0|0
www.childrenspulmonary.ehfoto.com	https://www.childrenspulmonary.ehfoto.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|32.46978688240051|0|0
www.jimweaverart.work	https://www.jimweaverart.work/	0	None	True	False	False	failure_doesnt_pass_validation	0|44.27640199661255|0|0
pay.sber.www.pay.avito.www.pay.pay.www.hearingaid1.xyz	https://pay.sber.www.pay.avito.www.pay.pay.www.hearingaid1.xyz/	0	None	True	False	False	None	0|0|0|0
www.edstu.xyz	https://www.edstu.xyz/	0	None	True	False	False	None	0|0|0|0
edison-berlin.esvportal.com	https://edison-berlin.esvportal.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|52.888569593429565|0|0
ww12.33t.pw	http://ww12.33t.pw/	0	None	True	False	False	None	0|0|0|0
sberbank.sber.www.sberbank.avito.www.pay.pay.hearing-aid1.xyz	https://sberbank.sber.www.sberbank.avito.www.pay.pay.hearing-aid1.xyz/	0	None	True	False	False	None	0|0|0|0
chat.yigehui.top	https://chat.yigehui.top/	0	None	False	False	False	None	0|0|0|0
fress.westeurope.cloudapp.azure.com	https://fress.westeurope.cloudapp.azure.com/wiki/Main_Page	0	None	True	False	False	failure_doesnt_pass_validation	0|34.04547929763794|0|0
ww12.togelonline.pw	http://ww12.togelonline.pw/	0	None	True	False	False	None	0|0|0|0
git.gitlab.mail.scuolaartedanza.it	https://git.gitlab.mail.scuolaartedanza.it/	0	None	True	False	False	None	0|0|0|0
pjask.fitnesseveryday.online	https://pjask.fitnesseveryday.online/	0	None	False	False	False	None	0|0|0|0
onlinewebspecialists.onlinewebsolutions.com.au	https://onlinewebspecialists.onlinewebsolutions.com.au/	0	None	True	False	False	success_logo2brand	13.066908359527588|22.27173924446106|0|0
lospalomoscasaruralenelcentrod.hotelrent.top	https://lospalomoscasaruralenelcentrod.hotelrent.top/	0	None	False	False	False	None	0|0|0|0
wallet.z-pay.io	https://wallet.z-pay.io/	0	None	True	False	False	None	0|0|0|0
cpanel.patislot.info	https://cpanel.patislot.info/	0	None	True	False	False	None	0|0|0|0
wearethefractals.com	https://wearethefractals.com/	0	None	False	False	False	None	0|0|0|0
shinwakan.jp.tektekeo.mixh.jp	https://shinwakan.jp.tektekeo.mixh.jp/	0	None	True	False	False	success_logo2brand	12.545703411102295|20.557757139205933|0|0
apartamentcharlie.bhotel.top	https://apartamentcharlie.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|30.803122758865356|0|0
sgzwwppmbt.hard7nle.club	https://sgzwwppmbt.hard7nle.club/	0	None	True	False	False	None	0|0|0|0
eevoship.online	https://eevoship.online/index.php	0	None	True	False	False	failure_doesnt_pass_validation	0|29.081988096237183|0|0
housity.net	https://housity.net/hotel/qian-dao-hu-nuan-wan-hu-jing-ke-zhan?campaign=b2	0	None	False	False	False	None	0|0|0|0
www.conseilimmo.info	https://www.conseilimmo.info/	0	None	True	False	False	None	0|0|0|0
goodtimeapartmentskocielna1719.renhotel.top	https://goodtimeapartmentskocielna1719.renhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|40.02619171142578|0|0
vmail.shockbit.com	https://vmail.shockbit.com/	0	None	True	False	False	None	0|0|0|0
ww12.oakgrove.click	http://ww12.oakgrove.click/	0	None	True	False	False	None	0|0|0|0
www.fonetech.com.au	https://www.fonetech.com.au/	0	None	True	False	False	failure_doesnt_pass_validation	0|11.31546664237976|0|0
super-pozyczka.pl	https://super-pozyczka.pl/banki/alior-bank/?utm_source=redirect&utm_medium=ailorbank.pl	0	None	True	False	False	None	0|0|0|0
gitlab.git.gitlab.hostmaster.fultondesign.co.uk	https://gitlab.git.gitlab.hostmaster.fultondesign.co.uk/	0	None	False	False	False	None	0|0|0|0
ww12.sbcglobal.pw	http://ww12.sbcglobal.pw/	0	None	True	False	False	None	0|0|0|0
bbperbaccobar.hottels.top	https://bbperbaccobar.hottels.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|44.43379497528076|0|0
ww12.pobicuki.xyz	http://ww12.pobicuki.xyz/	0	None	True	False	False	None	0|0|0|0
alexandravendghz.ashotel.top	https://alexandravendghz.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|27.86483359336853|0|0
neukalenerstadthauszumaltensch.bhotel.top	https://neukalenerstadthauszumaltensch.bhotel.top/	0	None	False	False	False	None	0|0|0|0
www.newoool.top	https://www.newoool.top/	0	None	True	False	False	None	0|0|0|0
appprobe.xyz	https://appprobe.xyz/	0	None	True	False	False	failure_doesnt_pass_validation	0|30.27380347251892|0|0
casarurallaera2adultsonly.bhotel.top	https://casarurallaera2adultsonly.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|34.485288858413696|0|0
eatouthalal.info	https://eatouthalal.info/	0	None	True	False	False	failure_doesnt_pass_validation	0|51.377365589141846|0|0
pay.sber.www.pay.pay.sber.sber.avito.sber.gold-6668.site	https://pay.sber.www.pay.pay.sber.sber.avito.sber.gold-6668.site/	0	None	True	False	False	None	0|0|0|0
sber.sber.www.sber.sber.avito.pay.pay.sberbank.covid19.top	https://sber.sber.www.sber.sber.avito.pay.pay.sberbank.covid19.top/	0	None	True	False	False	None	0|0|0|0
www.avito.avito.pay.sber.www.pay.pay.pay.www.gold-6667.site	https://www.avito.avito.pay.sber.www.pay.pay.pay.www.gold-6667.site/	0	None	True	False	False	None	0|0|0|0
ww12.takuru.info	http://ww12.takuru.info/	0	None	True	False	False	None	0|0|0|0
www.coil-wedding.stormirhodesphotography.com	https://www.coil-wedding.stormirhodesphotography.com/	0	None	False	False	False	None	0|0|0|0
pay.sber.www.yandex.yandex.pay.pay.avito.work-hybrid1.com	https://pay.sber.www.yandex.yandex.pay.pay.avito.work-hybrid1.com/	0	None	False	False	False	None	0|0|0|0
housity.net	https://housity.net/hotel/qian-dao-hu-nuan-wan-hu-jing-ke-zhan?campaign=b2	0	None	False	False	False	None	0|0|0|0
sbt88.cc	https://sbt88.cc/	0	None	True	False	False	failure_doesnt_pass_validation	0|35.11111354827881|0|0
hostmaster.pwsriclient.com	https://hostmaster.pwsriclient.com/	0	None	False	False	False	None	0|0|0|0
casaruralfranciscopizarro.renhotel.top	https://casaruralfranciscopizarro.renhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|26.642374515533447|0|0
www.formalsace.com	https://www.formalsace.com/	0	None	False	False	False	None	0|0|0|0
cpanel.martinboroughwinewalks.co.nz	https://cpanel.martinboroughwinewalks.co.nz/	0	None	True	False	False	None	0|0|0|0
www.quessebolsasonlineshop.com	https://www.quessebolsasonlineshop.com/	0	None	False	False	False	None	0|0|0|0
www.conformbuilds.com	https://www.conformbuilds.com/	0	None	False	False	False	None	0|0|0|0
ferienwohnungbruckenfeld.bhotel.top	https://ferienwohnungbruckenfeld.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|48.39326858520508|0|0
rtsistemas.gestion.business	https://rtsistemas.gestion.business/login	0	None	True	False	False	failure_doesnt_pass_validation	0|36.716139793395996|0|0
www.h-appraisaloffice.com	https://www.h-appraisaloffice.com/	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.14767980575561523|0|0
ww12.casbtimeing.xyz	http://ww12.casbtimeing.xyz/	0	None	False	False	False	None	0|0|0|0
hotelorfeas.ashotel.top	https://hotelorfeas.ashotel.top/	0	None	True	False	False	success_logo2brand	17.477686166763306|40.38140535354614|0|0
hostmaster.hostmaster.www.steerwheel.info	https://hostmaster.hostmaster.www.steerwheel.info/	0	None	False	False	False	None	0|0|0|0
brackleyphoto.com	https://brackleyphoto.com/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.44254398345947266|0|0
app.netoffice.com.br	https://app.netoffice.com.br/	0	None	True	False	False	failure_doesnt_pass_validation	0|55.211118936538696|0|0
ww12.vt999.info	http://ww12.vt999.info/	0	None	True	False	False	None	0|0|0|0
kajazawoja.hottels.top	https://kajazawoja.hottels.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|33.96903204917908|0|0
corona.miev.info	https://corona.miev.info/	0	None	True	False	False	failure_doesnt_pass_validation	0|22.32741665840149|0|0
www.union-for-amazon-workers.de	https://www.union-for-amazon-workers.de/	0	None	False	False	False	None	0|0|0|0
shopify.com	https://shopify.com/60197699721/auth/lookup?destination_uuid=36943542-c63b-4eda-a4a7-35b6c9fda0dd&redirect_uri=https%3A%2F%2Faccount.cosy-bouillotte.com%2Fcallback&rid=b5a2e75e-9b57-4a1d-9b7a-80310815ab67&ui_locales=en	0	None	False	False	False	None	0|0|0|0
www.tematindal.xyz	https://www.tematindal.xyz/	0	None	True	False	False	None	0|0|0|0
blablacar.avito.avito.acid4yuwww.comune.romanovles.ru	https://blablacar.avito.avito.acid4yuwww.comune.romanovles.ru/	0	None	True	False	False	None	0|0|0|0
www.conformbuilds.com	https://www.conformbuilds.com/	0	None	False	False	False	None	0|0|0|0
lgindia.online	https://lgindia.online/	1	Lifes Good	True	False	False	success_logo2brand	12.049898862838745|50.170247316360474|0|0
ww12.pinupaka.click	http://ww12.pinupaka.click/	0	None	True	False	False	None	0|0|0|0
lowkey822379889.wordpress.com	https://lowkey822379889.wordpress.com/	0	None	False	False	False	None	0|0|0|0
ausiran.info	https://ausiran.info/	0	None	True	False	False	failure_doesnt_pass_validation	0|34.74548578262329|0|0
git.gitlab.ftp.dashbtc.com	https://git.gitlab.ftp.dashbtc.com/	0	None	True	False	False	None	0|0|0|0
romantic-curran.212-83-167-177.plesk.page	https://romantic-curran.212-83-167-177.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
ww12.etastapoemet.xyz	http://ww12.etastapoemet.xyz/	0	None	True	False	False	None	0|0|0|0
ww12.mybelazu.com	http://ww12.mybelazu.com/	0	None	True	False	False	None	0|0|0|0
elsakka.online	https://elsakka.online/	0	None	True	False	False	None	0|0|0|0
myservicesmanager.com	https://myservicesmanager.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|48.265958309173584|0|0
www.fdp-fraktion-mg.de	https://www.fdp-fraktion-mg.de/	0	None	True	False	False	success_logo2brand	11.546774625778198|27.767186641693115|0|0
www.redbankselfstorage.com	https://www.redbankselfstorage.com/	0	None	True	False	False	success_logo2brand	11.050167083740234|32.68956923484802|0|0
git.gitlab.wordpress.musicstudioshion.com	https://git.gitlab.wordpress.musicstudioshion.com/	0	None	False	False	False	None	0|0|0|0
en.palavaslesflots.prod.tactyl.fr	https://en.palavaslesflots.prod.tactyl.fr/	0	None	False	False	False	None	0|0|0|0
yandex.sber.www.pay.pay.avito.sberbank.track-my-order-1.space	https://yandex.sber.www.pay.pay.avito.sberbank.track-my-order-1.space/	0	None	True	False	False	None	0|0|0|0
pay.sber.www.sber.yandex.pay.avito.pay.pay.housemold1.online	https://pay.sber.www.sber.yandex.pay.avito.pay.pay.housemold1.online/	0	None	False	False	False	None	0|0|0|0
pay.sber.yandex.avito.sber.sber.avito.pay.pay.hearingaid3.com	https://pay.sber.yandex.avito.sber.sber.avito.pay.pay.hearingaid3.com/	0	None	False	False	False	None	0|0|0|0
pay.sber.www.sberbank.yandex.pay.sber.pay.pay.gold-6665.site	https://pay.sber.www.sberbank.yandex.pay.sber.pay.pay.gold-6665.site/	0	None	True	False	False	None	0|0|0|0
monobank.cl	https://monobank.cl/	0	None	True	False	False	failure_doesnt_pass_validation	0|53.846553564071655|0|0
secure.pchome.kr	https://secure.pchome.kr/	0	None	True	False	False	None	0|0|0|0
autosmartpk.info	https://autosmartpk.info/password	0	None	True	False	False	failure_doesnt_pass_validation	0|42.79583668708801|0|0
euro-ftd.xyz	https://euro-ftd.xyz/	0	None	True	False	False	None	0|0|0|0
received-blood.safewayclass.com	https://received-blood.safewayclass.com/	0	None	True	False	False	None	0|0|0|0
villacamillaegiuliadeliziosoap.renhotel.top	https://villacamillaegiuliadeliziosoap.renhotel.top/	0	None	False	False	False	None	0|0|0|0
yandex.sber.yandex.pay.sberbank.pay.hearing-aid1.xyz	https://yandex.sber.yandex.pay.sberbank.pay.hearing-aid1.xyz/	0	None	True	False	False	None	0|0|0|0
pay.sber.yandex.yandex.pay.pay.pay.zinsen-beim-tagesgeld-1.space	https://pay.sber.yandex.yandex.pay.pay.pay.zinsen-beim-tagesgeld-1.space/	0	None	True	False	False	None	0|0|0|0
avito.sber.yandex.yandex.sber.pay.pay.avito.gold-9998.site	https://avito.sber.yandex.yandex.sber.pay.pay.avito.gold-9998.site/	0	None	False	False	False	None	0|0|0|0
www.brandbucket.com	https://www.brandbucket.com/names/liveshorts?source=ext	1	brandbucket	True	True	False	None	13.313738107681274|0|0|0
www.dewittcarpentryservice.online	https://www.dewittcarpentryservice.online/	0	None	True	False	False	success_logo2brand	14.400723934173584|36.333680152893066|0|0
trgoals477.xyz	https://trgoals477.xyz/	0	None	True	False	False	failure_doesnt_pass_validation	0|34.26763844490051|0|0
h1040396.serverkompetenz.net	https://h1040396.serverkompetenz.net/login_up.php	0	None	False	False	False	None	0|0|0|0
ci.imgf-00.pool-side.cc	https://ci.imgf-00.pool-side.cc/	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.15006566047668457|0|0
termtogether-morocco.online	https://termtogether-morocco.online/	0	None	False	False	False	None	0|0|0|0
seguro.lojahontshop.online	https://seguro.lojahontshop.online/cart	0	None	True	False	False	failure_doesnt_pass_validation	0|66.35558795928955|0|0
pay.sber.yandex.pay.sber.pay.pay.track-my-order-1.space	https://pay.sber.yandex.pay.sber.pay.pay.track-my-order-1.space/	0	None	True	False	False	None	0|0|0|0
sber.sber.yandex.sber.pay.pay.avito.kwid9.thehardmoney-loans.xyz	https://sber.sber.yandex.sber.pay.pay.avito.kwid9.thehardmoney-loans.xyz/	0	None	False	False	False	None	0|0|0|0
sber.sber.yandex.sber.avito.sber.sberbank.hearingaid1.xyz	https://sber.sber.yandex.sber.avito.sber.sberbank.hearingaid1.xyz/	0	None	True	False	False	None	0|0|0|0
avito.sber.yandex.pay.sberbank.pay.pay.pay.hearingaid3.com	https://avito.sber.yandex.pay.sberbank.pay.pay.pay.hearingaid3.com/	0	None	False	False	False	None	0|0|0|0
sberbank.sber.yandex.sberbank.sber.sberbank.homecareaid1.online	https://sberbank.sber.yandex.sberbank.sber.sberbank.homecareaid1.online/	0	None	False	False	False	None	0|0|0|0
portal.grupoduomo.com	https://portal.grupoduomo.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|47.820476770401|0|0
isladetambo.bhotel.top	https://isladetambo.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|37.31471872329712|0|0
elpajardetomariano.bhotel.top	https://elpajardetomariano.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|45.142531871795654|0|0
64-108-232-184.leeautoparts.com	https://64-108-232-184.leeautoparts.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|36.62923812866211|0|0
ugj.wkp.mybluehost.me	https://ugj.wkp.mybluehost.me/	0	None	False	False	False	None	0|0|0|0
www.geniusmindpc.com.naour.gov.jo	https://www.geniusmindpc.com.naour.gov.jo/	0	None	True	False	False	success_logo2brand	13.564251899719238|59.233954429626465|0|0
vibrant-haslett.161-35-17-35.plesk.page	https://vibrant-haslett.161-35-17-35.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
apartmentmerano.hottels.top	https://apartmentmerano.hottels.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|38.59618949890137|0|0
www.ooshita.online	https://www.ooshita.online/	0	None	False	False	False	None	0|0|0|0
chonoithat.xyz	https://chonoithat.xyz/	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.13351035118103027|0|0
www.lauren-family.picturesbypaigephotography.com	https://www.lauren-family.picturesbypaigephotography.com/	0	None	False	False	False	None	0|0|0|0
www.store.old.echols.io	https://www.store.old.echols.io/	0	None	False	False	False	None	0|0|0|0
sad-hawking.46-101-132-137.plesk.page	https://sad-hawking.46-101-132-137.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
www.terrace-camper.info	https://www.terrace-camper.info/home	0	None	True	False	False	failure_cannot_crop_logo	0|37.99398851394653|0|0
lewavy500mducentreville.ashotel.top	https://lewavy500mducentreville.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|62.144193172454834|0|0
hotel287700.bhotel.top	https://hotel287700.bhotel.top/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.5194845199584961|0|0
cpanel.partisoleni.com.tr.dahahesapli.com.tr	https://cpanel.partisoleni.com.tr.dahahesapli.com.tr/	0	None	True	False	False	None	0|0|0|0
sberbank.sber.yandex.www.pay.pay.kwid9.thehardmoney-loans.xyz	https://sberbank.sber.yandex.www.pay.pay.kwid9.thehardmoney-loans.xyz/	0	None	False	False	False	None	0|0|0|0
avito.sber.yandex.yandex.pay.www.dog-food01.xyz	https://avito.sber.yandex.yandex.pay.www.dog-food01.xyz/	0	None	False	False	False	None	0|0|0|0
yandex.sber.yandex.sberbank.sber.sberbank.legal-aid-311.space	https://yandex.sber.yandex.sberbank.sber.sberbank.legal-aid-311.space/	0	None	True	False	False	None	0|0|0|0
www.montoyatrappingservices.com	https://www.montoyatrappingservices.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|78.2229814529419|0|0
www.advancedprofessionalsecurityaz.com	https://www.advancedprofessionalsecurityaz.com/	0	None	True	False	False	success_logo2brand	30.80474352836609|22.28050947189331|0|0
pr47.plateforme-ndrc-digit.fr	https://pr47.plateforme-ndrc-digit.fr/	0	None	True	False	False	failure_doesnt_pass_validation	0|41.67669916152954|0|0
ww17.bmnet-loki.www.usaa-com.kohlz.com	https://ww17.bmnet-loki.www.usaa-com.kohlz.com/	0	None	True	False	False	None	0|0|0|0
supportcoinbase.co	https://supportcoinbase.co/	0	None	True	True	False	None	20.323038578033447|0|0|0
www.www2.aire.marsdemo.vmig.expert	https://www.www2.aire.marsdemo.vmig.expert/	0	None	False	False	False	None	0|0|0|0
mybluehosblog.blog.beta.vmig.expert	https://mybluehosblog.blog.beta.vmig.expert/	0	None	False	False	False	None	0|0|0|0
www.turnov.info	https://www.turnov.info/	0	None	True	False	False	None	0|0|0|0
realpropertymanagementcolorado.com	https://realpropertymanagementcolorado.com/	0	None	True	False	False	success_logo2brand	13.550548553466797|34.634689807891846|0|0
www.closetcandy.com	https://www.closetcandy.com/?ref=lindsayreese	0	None	False	False	False	None	0|0|0|0
www.supportitalianwrestling.it	https://www.supportitalianwrestling.it/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.5117936134338379|0|0
www.jualforklifthargamurah.com	https://www.jualforklifthargamurah.com/	0	None	False	False	False	None	0|0|0|0
sberbank.2pg8khfkoood28g.mzjfbthvkgnnwa8.stage.jour71.ru	https://sberbank.2pg8khfkoood28g.mzjfbthvkgnnwa8.stage.jour71.ru/	0	None	False	False	False	None	0|0|0|0
www.comcfrance.fr	https://www.comcfrance.fr/	0	None	True	False	False	success_logo2brand	12.552223443984985|16.89874529838562|0|0
fpcboulder.org.plantationgrillhawaii.com	https://fpcboulder.org.plantationgrillhawaii.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|96.10072016716003|0|0
sber.sberbank.avito.sber.sber.avi3jztlld56hx8l2o.demo4.sagent.ru	https://sber.sberbank.avito.sber.sber.avi3jztlld56hx8l2o.demo4.sagent.ru/	0	None	True	False	False	None	0|0|0|0
ether.gigadev.tech	https://ether.gigadev.tech/auth/	0	None	True	False	False	None	0|0|0|0
cms.blog.biyskonline.ru	https://cms.blog.biyskonline.ru/	0	None	True	False	False	success_logo2brand	71.37755537033081|43.25364828109741|0|0
game.sipservice.ru	https://game.sipservice.ru/admin/login/?next=/admin/	0	None	False	False	False	None	0|0|0|0
admin-dev.slyce.ph	https://admin-dev.slyce.ph/platform/adminlogin	0	None	True	False	False	failure_doesnt_pass_validation	0|46.603073835372925|0|0
dj-service-koblenz.jimdo.com	https://dj-service-koblenz.jimdo.com/	0	None	True	False	False	success_logo2brand	13.565854787826538|25.9845769405365|0|0
www.aircoservicestrijen.nl	https://www.aircoservicestrijen.nl/	0	None	False	False	False	None	0|0|0|0
checkout.stripe.com	https://checkout.stripe.com/c/pay/plink_1NWGnjJWls8RWisaDDAzYcit#fidkdWxOYHwnPyd1blppbHNgWjNvMUJ8b1JGUlFgMjZ0UD1Mf00wY2dWRicpJ3VpbGtuQH11anZgYUxhJz8nMWJyYFNTPFVuNn1kM0dKMG5pJ3gl	0	None	True	False	False	failure_doesnt_pass_validation	0|24.92560386657715|0|0
d7.mynote.tk	https://d7.mynote.tk/	0	None	True	False	False	failure_doesnt_pass_validation	0|49.73230791091919|0|0
home.techservice.co.za	https://home.techservice.co.za/	0	None	True	False	False	failure_doesnt_pass_validation	0|32.74692440032959|0|0
suspicious-jepsen.194-233-75-133.plesk.page	https://suspicious-jepsen.194-233-75-133.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
hobbyhotel.ashotel.top	https://hobbyhotel.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|51.48788046836853|0|0
masdylanhomestay.hotelrent.top	https://masdylanhomestay.hotelrent.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|46.5454478263855|0|0
lindustriedemariecommeenfort.bhotel.top	https://lindustriedemariecommeenfort.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|43.760300159454346|0|0
support.infosys.ba	https://support.infosys.ba/	0	None	False	False	False	None	0|0|0|0
vii.parments.top	https://vii.parments.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|45.583719968795776|0|0
www.luvitunlocker.com.br	https://www.luvitunlocker.com.br/	0	None	False	False	False	None	0|0|0|0
casarualeira.bhotel.top	https://casarualeira.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|31.988075971603394|0|0
depo10kkuy.gading88.arkivmusic.com	https://depo10kkuy.gading88.arkivmusic.com/password	0	None	False	False	False	None	0|0|0|0
avito.sberbank.avito.sberbank.avito.pay.getpaid90persurvey.site	https://avito.sberbank.avito.sberbank.avito.pay.getpaid90persurvey.site/	0	None	False	False	False	None	0|0|0|0
sberbank.sberbank.avito.sberbank.www.catfood1.xyz	https://sberbank.sberbank.avito.sberbank.www.catfood1.xyz/	0	None	False	False	False	None	0|0|0|0
germiston.techservice.co.za	https://germiston.techservice.co.za/	0	None	True	False	False	failure_doesnt_pass_validation	0|39.772197246551514|0|0
pay.sberbank.avito.sber.pay.pay.pay.getpaid90persurvey.site	https://pay.sberbank.avito.sber.pay.pay.pay.getpaid90persurvey.site/	0	None	False	False	False	None	0|0|0|0
pedantic-brown.66-29-155-91.plesk.page	https://pedantic-brown.66-29-155-91.plesk.page/login_up.php?success_redirect_url=%2F	0	None	False	False	False	None	0|0|0|0
git.git.gitlab.hostmaster.fultondesign.co.uk	https://git.git.gitlab.hostmaster.fultondesign.co.uk/	0	None	False	False	False	None	0|0|0|0
agitated-feynman.80-92-206-144.plesk.page	https://agitated-feynman.80-92-206-144.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
www.mbaresearch.org	https://www.mbaresearch.org/	0	None	True	False	False	success_logo2brand	13.079565048217773|11.718051671981812|0|0
brgaap-sap.westus.cloudapp.azure.com	https://brgaap-sap.westus.cloudapp.azure.com/	0	None	True	False	False	None	0|0|0|0
www.eforw.com	https://www.eforw.com/?from=forwardemail.com	0	None	True	False	False	None	0|0|0|0
