folder	url	phish_prediction	target_prediction	has_logo	brand_inside_targetlist	found_knowledge	knowledge_discovery_branch	runtime_breakdown(PhishIntention|Knowledge_discovery|Web_interaction)
www.latvijas-103-dzimana.raiskumaskola.com	https://www.latvijas-103-dzimana.raiskumaskola.com/	0	None	False	False	False	None	0|0|0|0
cpanel.royalimperialtechservices.com	https://cpanel.royalimperialtechservices.com/	0	None	True	False	False	None	0|0|0|0
meng.pw	https://meng.pw/	0	None	False	False	False	None	0|0|0|0
cqt.plataformajornada.com.br	https://cqt.plataformajornada.com.br/	0	None	True	False	False	success_logo2brand	12.55115818977356|39.266807317733765|0|0
portal.avatechnology.com.ng	https://portal.avatechnology.com.ng/	0	None	True	False	False	failure_doesnt_pass_validation	0|20.821764945983887|0|0
www.bh6seulagaujjeg.core.cshns.ru	https://www.bh6seulagaujjeg.core.cshns.ru/	0	None	False	False	False	None	0|0|0|0
autodiscover.thefilmhubinc.com	https://autodiscover.thefilmhubinc.com/	0	None	True	False	False	None	0|0|0|0
cpanel.longliveamerican.com	https://cpanel.longliveamerican.com/	0	None	True	False	False	None	0|0|0|0
felicitysecurityresponse.co.za	https://felicitysecurityresponse.co.za/	0	None	False	False	False	None	0|0|0|0
148017.dropbox-mediafire.biz.id	https://148017.dropbox-mediafire.biz.id/vhsfhqpdhdsih6/	0	None	True	False	False	failure_doesnt_pass_validation	0|23.75619888305664|0|0
formularionc.hites.com	https://formularionc.hites.com/	0	None	False	False	False	None	0|0|0|0
sdtest.i40jr7.xyz	https://sdtest.i40jr7.xyz/index/user/login.html	0	None	False	False	False	None	0|0|0|0
bigfootfe-ui-components.cr.dev.logeecom.com	https://bigfootfe-ui-components.cr.dev.logeecom.com/	0	None	True	False	False	None	0|0|0|0
ie.accountantdb.com	https://ie.accountantdb.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|37.41740012168884|0|0
www.truck-driver-jobs-78310.bond	https://www.truck-driver-jobs-78310.bond/	0	None	False	False	False	None	0|0|0|0
about.txtdirect.org	https://about.txtdirect.org/	0	None	True	True	False	None	33.94178366661072|0|0|0
sber.avito.avito.sber.avito.pay.pay.sber.gold-9998.site	https://sber.avito.avito.sber.avito.pay.pay.sber.gold-9998.site/	0	None	False	False	False	None	0|0|0|0
asri.tinaahsanfashion.xyz	https://asri.tinaahsanfashion.xyz/	0	None	True	False	False	success_logo2brand	13.047538042068481|25.471976280212402|0|0
files.142165.vs.webtropia.com	https://files.142165.vs.webtropia.com/	0	None	True	False	False	None	0|0|0|0
atmapeople.online	https://atmapeople.online/	0	None	True	False	False	failure_doesnt_pass_validation	0|38.97667336463928|0|0
amazonsalesvideos.com	https://amazonsalesvideos.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|12.6578369140625|0|0
h5.hdwh.cc	https://h5.hdwh.cc/	0	None	False	False	False	None	0|0|0|0
20198.xyz	https://20198.xyz/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.8424570560455322|0|0
app.callmanager.pl	https://app.callmanager.pl/	0	None	True	False	False	failure_doesnt_pass_validation	0|19.55614686012268|0|0
lessittellesdebamboche.hottels.top	https://lessittellesdebamboche.hottels.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|75.815603017807|0|0
8kuda4dlogin.net	https://8kuda4dlogin.net/	0	None	True	False	False	failure_doesnt_pass_validation	0|44.95038962364197|0|0
lademeure.hotelrent.top	https://lademeure.hotelrent.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|25.856181621551514|0|0
www.cancentral.com	https://www.cancentral.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|29.449981927871704|0|0
apartamentagatowa.renhotel.top	https://apartamentagatowa.renhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|42.829341173172|0|0
focused-mirzakhani.18-207-183-49.plesk.page	https://focused-mirzakhani.18-207-183-49.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
didiercarvajal.colegioalm.online	https://didiercarvajal.colegioalm.online/	0	None	True	False	False	None	0|0|0|0
bnssierranevadasuites.renhotel.top	https://bnssierranevadasuites.renhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|55.846232891082764|0|0
duplextropicalerstein.hotelrent.top	https://duplextropicalerstein.hotelrent.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|30.09493923187256|0|0
bluepointhotel.ashotel.top	https://bluepointhotel.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|35.542147159576416|0|0
dr-stefanov.com.vilex.cc	https://dr-stefanov.com.vilex.cc/	0	None	False	False	False	None	0|0|0|0
sadibapridorogi.bhotel.top	https://sadibapridorogi.bhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.35909080505371|0|0
moderneetpaisiblestudioavecbal.ashotel.top	https://moderneetpaisiblestudioavecbal.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.536560535430908|0|0
lanestprivatestudio.hotelrent.top	https://lanestprivatestudio.hotelrent.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|26.986627340316772|0|0
lelogisgourmandapayroux.ashotel.top	https://lelogisgourmandapayroux.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.072277784347534|0|0
mariaguerra.colegioalm.online	https://mariaguerra.colegioalm.online/	0	None	True	False	False	None	0|0|0|0
www.benvenuti.ingrosso.miagioielli.it	https://www.benvenuti.ingrosso.miagioielli.it/	0	None	True	False	False	failure_doesnt_pass_validation	0|22.59354567527771|0|0
account.login.notification.taeqoknafcqxmbtsymqm.path8nle.club	https://account.login.notification.taeqoknafcqxmbtsymqm.path8nle.club/	0	None	True	False	False	None	0|0|0|0
www.amazonexpeditioners.com	https://www.amazonexpeditioners.com/	0	None	False	False	False	None	0|0|0|0
4koora.koooora-online.com	https://4koora.koooora-online.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|58.9514000415802|0|0
www.beyondarchitectural.com	https://www.beyondarchitectural.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|36.300745487213135|0|0
snapchatpremium089.fashion.blog	https://snapchatpremium089.fashion.blog/	0	None	False	False	False	None	0|0|0|0
www.commnjoy-communitymanager.fr	https://www.commnjoy-communitymanager.fr/	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.14675235748291016|0|0
haryrodriguez.colegioalm.online	https://haryrodriguez.colegioalm.online/	0	None	True	False	False	failure_doesnt_pass_validation	0|29.430479288101196|0|0
desalakhomestay.ashotel.top	https://desalakhomestay.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|22.044332265853882|0|0
www.booking.com	https://www.booking.com/hotel/gb/y-caffi.en-gb.html?aid=2296963	1	booking	True	True	False	None	12.543680906295776|0|0|0
japoco.info	https://japoco.info/	0	None	True	False	False	failure_doesnt_pass_validation	0|35.727991819381714|0|0
lauravendano.colegioalm.online	https://lauravendano.colegioalm.online/	0	None	True	False	False	None	0|0|0|0
f.festea.party	https://f.festea.party/accounts/login/?next=/backoffice/events/	0	None	False	False	False	None	0|0|0|0
sextoy818.top	https://sextoy818.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|39.30147314071655|0|0
www.heckner.aj.pixelmechanics-dev.de	https://www.heckner.aj.pixelmechanics-dev.de/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.334184646606445|0|0
landpurchasers.com	https://landpurchasers.com/	0	None	False	False	False	None	0|0|0|0
cpanel.usidataservice.com	https://cpanel.usidataservice.com/	0	None	True	False	False	None	0|0|0|0
angiesuarez.colegioalm.online	https://angiesuarez.colegioalm.online/	0	None	True	False	False	None	0|0|0|0
webmail.hoffmann.hosting.demo-on.de	https://webmail.hoffmann.hosting.demo-on.de/	0	None	True	False	False	None	0|0|0|0
www.affiliatestrategies.io	https://www.affiliatestrategies.io/d212d645-637fd943-64f6f24d	0	None	False	False	False	None	0|0|0|0
outlook.acremanagement.co.uk	https://outlook.acremanagement.co.uk/	0	None	True	False	False	None	0|0|0|0
www.originalfinancas.tk	https://www.originalfinancas.tk/	0	None	True	False	False	success_logo2brand	13.138171434402466|47.763054847717285|0|0
uqi.redgor.top	https://uqi.redgor.top/	0	None	True	False	False	None	0|0|0|0
www.1stfinancialbankusareviews.com	https://www.1stfinancialbankusareviews.com/	0	None	True	False	False	None	0|0|0|0
dvidapartman.hottels.top	https://dvidapartman.hottels.top/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.9194538593292236|0|0
onlinecoach.ee	https://onlinecoach.ee/	0	None	False	False	False	None	0|0|0|0
www.moulin-de-marcey-les-greves.com	https://www.moulin-de-marcey-les-greves.com/	0	None	False	False	False	None	0|0|0|0
nsdlp.online	https://nsdlp.online/	0	None	True	False	False	None	0|0|0|0
www.green-o.info	https://www.green-o.info/	0	None	False	False	False	None	0|0|0|0
onlinecoaching.ee	https://onlinecoaching.ee/	0	None	False	False	False	None	0|0|0|0
www.zakilanovel.online	https://www.zakilanovel.online/	0	None	True	False	False	failure_doesnt_pass_validation	0|41.16885256767273|0|0
reviews.reservationsonline.com	https://reviews.reservationsonline.com/	0	None	True	False	False	success_logo2brand	11.56806755065918|23.63587784767151|0|0
store.link	https://store.link/	0	None	True	False	False	success_logo2brand	12.058208227157593|28.882572889328003|0|0
www.itinera-formation.com	https://www.itinera-formation.com/	0	None	True	False	False	success_logo2brand	11.739985942840576|55.36122107505798|0|0
melissalau.work	https://melissalau.work/	0	None	False	False	False	None	0|0|0|0
www.yandex.pay.avito.www.aviiid5nelj8nsbmnh.iocanaa.500capital.com	https://www.yandex.pay.avito.www.aviiid5nelj8nsbmnh.iocanaa.500capital.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|41.74333739280701|0|0
demotwo.centralaudioservices.com	https://demotwo.centralaudioservices.com/	0	None	False	False	False	None	0|0|0|0
vanservicetransferbangkok.com	https://vanservicetransferbangkok.com/	0	None	False	False	False	None	0|0|0|0
precisodissoonline.com	https://precisodissoonline.com/	0	None	False	False	False	None	0|0|0|0
optimistic-saha.49-12-213-194.plesk.page	https://optimistic-saha.49-12-213-194.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
www.rhemataxservice.com	https://www.rhemataxservice.com/	0	None	True	False	False	success_logo2brand	11.549179792404175|23.411805868148804|0|0
oserakorenu.xyz	https://oserakorenu.xyz/	0	None	True	False	False	None	0|0|0|0
www.daniellandmanagementandgradingllc.com	https://www.daniellandmanagementandgradingllc.com/	0	None	True	False	False	success_logo2brand	11.544696569442749|20.838552236557007|0|0
weightron.bpl-uk-operations.co.uk	https://weightron.bpl-uk-operations.co.uk/	0	None	True	False	False	failure_doesnt_pass_validation	0|40.64554214477539|0|0
mgwin889.cc	https://mgwin889.cc/	0	None	True	False	False	failure_doesnt_pass_validation	0|26.350661277770996|0|0
undressai.cc	https://undressai.cc/	0	None	False	False	False	None	0|0|0|0
www.mylabapple.com.br	https://www.mylabapple.com.br/	0	None	True	False	False	failure_doesnt_pass_validation	0|24.796531915664673|0|0
www.onlinecoaching.ee	https://www.onlinecoaching.ee/	0	None	False	False	False	None	0|0|0|0
pay.pay.pay.aviavihyyicmyjdld5qfx.mailsrv.panvasoft.com	https://pay.pay.pay.aviavihyyicmyjdld5qfx.mailsrv.panvasoft.com/cgi-sys/defaultwebpage.cgi	0	None	False	False	False	None	0|0|0|0
granchaletvillavalerianaturale.renhotel.top	https://granchaletvillavalerianaturale.renhotel.top/	0	None	False	False	False	None	0|0|0|0
corazonestransformadosporcristo.com	https://corazonestransformadosporcristo.com/	0	None	False	False	False	None	0|0|0|0
lasoffittadiemmasofia.bhotel.top	https://lasoffittadiemmasofia.bhotel.top/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.7392587661743164|0|0
ojs.lib.uwo.ca	https://ojs.lib.uwo.ca/index.php/scholaris/login	0	None	True	False	False	failure_doesnt_pass_validation	0|28.645513772964478|0|0
crocant.tuputamulder.win	https://crocant.tuputamulder.win/	0	None	True	False	False	failure_doesnt_pass_validation	0|20.860486268997192|0|0
www.mgbet3197.vip	https://www.mgbet3197.vip/	0	None	False	False	False	None	0|0|0|0
www.rutsantanaabogada.es.anabelendominguez.com	https://www.rutsantanaabogada.es.anabelendominguez.com/	0	None	True	False	False	None	0|0|0|0
elsaswhitehouse.hottels.top	https://elsaswhitehouse.hottels.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|16.37063241004944|0|0
studioapartmanbarbara.hotelrent.top	https://studioapartmanbarbara.hotelrent.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|37.59326672554016|0|0
webmail.falconfxtradings.com	https://webmail.falconfxtradings.com/	0	None	False	False	False	None	0|0|0|0
guesthousemandrivnyiroomsapart.hottels.top	https://guesthousemandrivnyiroomsapart.hottels.top/	0	None	False	False	False	None	0|0|0|0
apartmentbattin44uckermark.hottels.top	https://apartmentbattin44uckermark.hottels.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|27.384116411209106|0|0
www6.suchmaschinenoptimierungkoeln.de	https://www6.suchmaschinenoptimierungkoeln.de/	0	None	False	False	False	None	0|0|0|0
www.stickypassword.com	https://www.stickypassword.com/	0	None	True	False	False	failure_cannot_crop_logo	0|21.583948850631714|0|0
ww12.biferogobony.xyz	http://ww12.biferogobony.xyz/	0	None	True	False	False	None	0|0|0|0
www.survivorifice.info	https://www.survivorifice.info/	0	None	False	False	False	None	0|0|0|0
loglognet.info	https://loglognet.info/	0	None	True	False	False	success_logo2brand	12.64930009841919|20.810100555419922|0|0
manasluonline.com	https://manasluonline.com/	0	None	False	False	False	None	0|0|0|0
device-local-dc2ee552-a963-4402-bf88-5048ac18acb8.remotewd.com	https://device-local-dc2ee552-a963-4402-bf88-5048ac18acb8.remotewd.com/2.0.12/login.html	1	Singtel	True	True	False	None	13.049044370651245|0|0|0
www.eegroup.info	https://www.eegroup.info/	0	None	True	False	False	success_logo2brand	12.563329696655273|51.005741596221924|0|0
www.cora-quinn-sears.amandahutchingsphotography.com	https://www.cora-quinn-sears.amandahutchingsphotography.com/	0	None	False	False	False	None	0|0|0|0
cpanel.erishumit.online	https://cpanel.erishumit.online/	0	None	True	False	False	None	0|0|0|0
hostmaster.hostmaster.cpcontacts.drd.es	https://hostmaster.hostmaster.cpcontacts.drd.es/	0	None	True	False	False	None	0|0|0|0
www.ccgslc.com	https://www.ccgslc.com/	0	None	False	False	False	None	0|0|0|0
www.thrice-live-at-manch.christopher-james-ryan-photography.co.uk	https://www.thrice-live-at-manch.christopher-james-ryan-photography.co.uk/	0	None	False	False	False	None	0|0|0|0
www.hick-family.ritalynnesphotography.com	https://www.hick-family.ritalynnesphotography.com/	0	None	False	False	False	None	0|0|0|0
napisepamp.xyz	https://napisepamp.xyz/	0	None	True	False	False	None	0|0|0|0
hello-world-react-bs-x3dtx.kinsta.page	https://hello-world-react-bs-x3dtx.kinsta.page/	0	None	True	False	False	None	0|0|0|0
www.cameron-gwendolyn.mid-south-photo.com	https://www.cameron-gwendolyn.mid-south-photo.com/	0	None	False	False	False	None	0|0|0|0
proficloud-dev.io	https://proficloud-dev.io/	0	None	True	False	False	success_logo2brand	69.17001008987427|20.191908836364746|0|0
122.000-270-oauth.cnosf.deezer.com	https://122.000-270-oauth.cnosf.deezer.com/	0	None	True	False	False	None	0|0|0|0
www.athenasupport.org.uk	https://www.athenasupport.org.uk/	0	None	False	False	False	None	0|0|0|0
www.suckfishes.info	https://www.suckfishes.info/	0	None	True	False	False	None	0|0|0|0
nhco.info	https://nhco.info/	0	None	False	False	False	None	0|0|0|0
www.masterplanmarketing2023.marketing-madeeasy.com	https://www.masterplanmarketing2023.marketing-madeeasy.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|33.4647011756897|0|0
huayvip.vip	https://huayvip.vip/	0	None	True	False	False	failure_doesnt_pass_validation	0|26.25463891029358|0|0
admin.tdbinqgnmdridly.box.bromleytrustacademy.org.uk	https://admin.tdbinqgnmdridly.box.bromleytrustacademy.org.uk/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.665894031524658|0|0
kanly.jybnet9.vip918vip91805.com	https://kanly.jybnet9.vip918vip91805.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|14.784935235977173|0|0
service-dev.hirequotient.com	https://service-dev.hirequotient.com/	0	None	False	False	False	None	0|0|0|0
601befae-1984-11ec-8017-7446a0f5ea00.lumiaprowess.com	https://601befae-1984-11ec-8017-7446a0f5ea00.lumiaprowess.com/	0	None	True	False	False	None	0|0|0|0
sber.pay.pay.avito.sber.hanxw8old81vkr6.live.kidaxi.ru	https://sber.pay.pay.avito.sber.hanxw8old81vkr6.live.kidaxi.ru/	0	None	False	False	False	None	0|0|0|0
recentlyrestored18thcenturycou.bhotel.top	https://recentlyrestored18thcenturycou.bhotel.top/	0	None	False	False	False	None	0|0|0|0
www.toprank.domains	https://www.toprank.domains/domain/ivfsupport.com/	0	None	True	False	False	None	0|0|0|0
apartamentylenezacisze.renhotel.top	https://apartamentylenezacisze.renhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|40.84745931625366|0|0
gitlab.gitlab.gitlab.git.git.hostmaster.fultondesign.co.uk	https://gitlab.gitlab.gitlab.git.git.hostmaster.fultondesign.co.uk/	0	None	False	False	False	None	0|0|0|0
www.positivelycharmingweddings.com	https://www.positivelycharmingweddings.com/	0	None	False	False	False	None	0|0|0|0
appartementdesruisseaux.ashotel.top	https://appartementdesruisseaux.ashotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|36.25974154472351|0|0
tr195707562.bvapremium.com.br	https://tr195707562.bvapremium.com.br/admin/login/sign_in	1	mailrelay	True	True	False	None	11.539093732833862|0|0|0
www.beemandrillingservices.com	https://www.beemandrillingservices.com/	0	None	False	False	False	None	0|0|0|0
cpanel.rpzsallweb.cf	https://cpanel.rpzsallweb.cf/	0	None	True	False	False	None	0|0|0|0
ww12.fossissafe.com	http://ww12.fossissafe.com/	0	None	True	False	False	None	0|0|0|0
server6.tcceast.www1.privacy.kimclark.com	https://server6.tcceast.www1.privacy.kimclark.com/	0	None	True	False	False	success_logo2brand	54.00366187095642|22.305054664611816|0|0
